country,year,life_expectancy_at_birth,source,source_url
Switzerland,1876,40.19,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1877,39.99,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1878,40.57,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1879,41.83,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1880,42.47,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1881,41.94,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1882,43.02,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1883,45.02,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1884,45.07,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1885,43.92,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1886,44.75,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1887,45.46,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1888,46,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1889,45.18,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1890,45.01,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1891,44.81,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1892,47.2,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1893,46.08,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1894,45.85,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1895,46.93,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1896,48.87,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1897,49.1,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1898,48.26,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1899,49.31,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1900,47.59,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1901,48.97,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1902,50.44,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1903,50.08,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1904,49.23,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1905,49.69,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1906,50.75,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1907,51.19,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1908,52.29,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1909,51.65,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1910,52.93,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1911,51.77,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1912,54.4,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1913,54.23,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1914,55.11,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1915,55.91,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1916,56.52,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1917,55.77,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1918,46.3,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1919,54.83,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1920,54.5,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1921,57.77,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1922,58.48,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1923,59.98,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1924,59.47,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1925,59.91,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1926,60.59,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1927,60.09,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1928,60.43,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1929,60.14,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1930,61.4,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1931,61.23,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1932,61.2,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1933,62.37,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1934,62.83,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1935,62.13,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1936,63.14,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1937,63.48,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1938,63.83,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1939,63.98,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1940,63.54,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1941,64.91,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1942,65.63,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1943,65.82,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1944,64.86,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1945,65.38,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1946,66.06,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1947,66.23,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1948,67.31,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1949,67.95,Human Mortality Database,https://www.mortality.org/Data/ZippedDataFiles
Switzerland,1950,68.91,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1951,68.69,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1952,69.59,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1953,69.52,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1954,69.98,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1955,70.07,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1956,70.2,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1957,70.54,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1958,71.29,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1959,71.45,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1960,71.41,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1961,71.74,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1962,71.3,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1963,71.29,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1964,72.18,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1965,72.32,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1966,72.45,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1967,72.74,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1968,72.71,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1969,72.72,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1970,73.12,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1971,73.24,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1972,73.76,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1973,74.06,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1974,74.4,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1975,74.79,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1976,74.91,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1977,75.37,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1978,75.31,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1979,75.61,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1980,75.59,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1981,75.82,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1982,76.16,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1983,76.16,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1984,76.76,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1985,76.88,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1986,77.04,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1987,77.33,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1988,77.36,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1989,77.56,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1990,77.39,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1991,77.65,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1992,77.94,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1993,78.23,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1994,78.49,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1995,78.57,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1996,79.05,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1997,79.23,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1998,79.48,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,1999,79.72,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2000,79.83,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2001,80.25,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2002,80.44,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2003,80.53,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2004,81.05,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Switzerland,2005,81.24,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
